month,category,unitePrice,value
2025-03,Sashimi,326.72,1
2025-03,Rollos Capeados,137.07,4
2025-03,Margaritas,73.28,3
2025-03,Extras,34.48,188
2025-03,Jarras Limonada,107.76,2
2025-03,Rollos Empanizados,181.90,52
2025-03,PokeBowl,203.45,82
2025-03,Rollos Naturales,236.21,82
2025-03,Cervezas,38.79,17
2025-03,Ginebra,42.24,1
2025-03,Mojitos,64.66,4
2025-03,Rollos Horneados,193.10,45
2025-03,Teppanyaki,289.66,7
2025-03,Margaritas,73.28,1
2025-03,Vegano,111.21,2
2025-03,Rollos Empanizados,171.55,35
2025-03,Rollos Empanizados,181.90,37
2025-03,Arroz,128.45,25
2025-03,Rollos Horneados,162.93,35
2025-03,Mojitos,64.66,4
2025-03,Margaritas,73.28,3
2025-03,Extras,43.10,102
2025-03,Entradas,180.17,45
2025-03,Rollos Capeados,171.55,3
2025-03,Sopas,223.28,11
2025-03,Arroz,128.45,28
2025-03,Rollos Empanizados,181.90,102
2025-03,PokeBowl,203.45,85
2025-03,Jarras Limonada,107.76,1
2025-03,Kids,128.45,6
2025-03,Arroz,128.45,63
2025-03,Tempuras,116.38,13
2025-03,Cocteles sin Alcohol,43.10,6
2025-03,Tazones,197.41,9
2025-03,Entradas,257.76,56
2025-03,Vegano,138.79,6
2025-03,Martinis,47.41,3
2025-03,Vegano,138.79,5
2025-03,Rollos Capeados,171.55,3
2025-03,Entradas,145.69,39
2025-03,Rollos Empanizados,181.90,99
2025-03,Pastas,279.31,10
2025-03,PokeBowl,203.45,74
2025-03,Vegano,111.21,1
2025-03,Tempuras,116.38,4
2025-03,Tazones,197.41,10
2025-03,Tes Calientes o Frios,107.76,11
2025-03,Rollos Empanizados,171.55,23
2025-03,Refrescos,33.62,23
2025-03,Rollos Capeados,171.55,4
2025-03,Tazones,225.00,5
2025-03,Jarras Limonada,107.76,3
2025-03,Entradas,180.17,26
2025-03,Postres,90.52,8
2025-03,Cervezas,38.79,30
2025-03,Limonadas,38.79,153
2025-03,Mojitos,64.66,1
2025-03,Martinis,47.41,1
2025-03,Refrescos,33.62,31
2025-03,Entradas,145.69,33
2025-03,Tempuras,116.38,5
2025-03,Cocteles,90.52,11
2025-03,Nigiri,30.17,5
2025-03,Rollos Naturales,236.21,139
2025-03,Tazones,197.41,4
2025-03,Kids,128.45,8
2025-03,Martinis,47.41,3
2025-03,Kids,81.90,1
2025-03,Rollos Horneados,193.10,25
2025-03,Arroz,128.45,35
2025-03,Rollos Empanizados,181.90,46
2025-03,Postres,90.52,7
2025-03,Refrescos,42.24,39
2025-03,Vegano,111.21,2
2025-03,Ensaladas,90.52,1
2025-03,Rollos Capeados,171.55,3
2025-03,Entradas,180.17,28
2025-03,Postres,90.52,6
2025-03,Rollos Horneados,193.10,65
2025-03,Cervezas,38.79,37
2025-03,Cocteles sin Alcohol,59.48,21
2025-03,Arroz,128.45,15
2025-03,Cervezas,38.79,8
2025-03,Sopas,223.28,7
2025-03,Ginebra,42.24,5
2025-03,Digestivo,99.14,2
2025-03,Rollos Capeados,171.55,7
2025-03,Rollos Empanizados,181.90,59
2025-03,Kids,128.45,10
2025-03,Arroz,128.45,70
2025-03,Rollos Horneados,197.41,47
2025-03,Refrescos,42.24,22
2025-03,Vegano,138.79,5
2025-03,Vegano,138.79,4
2025-03,Martinis,47.41,1
2025-03,Margaritas,73.28,1
2025-03,Rollos Empanizados,181.90,73
2025-03,Tes Calientes o Frios,38.79,12
2025-03,Rollos Naturales,236.21,143
2025-03,Martinis,47.41,2
2025-03,Temakis,73.28,4
2025-03,Cocteles sin Alcohol,59.48,24
2025-03,Teppanyaki,289.66,12
2025-03,Sopas,206.03,8
2025-03,Limonadas,38.79,140
2025-03,Temakis,73.28,1
2025-03,Kids,160.34,2
2025-03,Mojitos,64.66,3
2025-03,Cocteles sin Alcohol,43.10,1
2025-03,Cocteles sin Alcohol,59.48,9
2025-03,Cervezas,137.07,28
2025-03,Cocteles,90.52,4
2025-03,Sopas,223.28,3
2025-03,Nigiri,30.17,7
2025-03,Entradas,180.17,16
2025-03,Sopas,206.03,3
2025-03,Rollos Horneados,193.10,18
2025-03,Postres,90.52,3
2025-03,Extras,43.10,220
2025-03,Temakis,56.03,1
2025-03,Sashimi,326.72,1
2025-03,Tempuras,116.38,13
2025-03,Margaritas,73.28,4
2025-03,Arroz,128.45,41
2025-03,Jarras Limonada,107.76,5
2025-03,Mojitos,64.66,1
2025-03,Vinos,90.52,1
2025-03,Extras,21.55,85
2025-03,Margaritas,73.28,2
2025-03,Pastas,223.28,5
2025-03,Teppanyaki,231.90,11
2025-03,Cocteles,73.28,6
2025-03,PokeBowl,203.45,44
2025-03,Vinos,90.52,1
2025-03,Nigiri,107.76,9
2025-03,Tes Calientes o Frios,107.76,11
2025-03,Ensaladas,223.28,1
2025-03,Rollos Naturales,236.21,57
2025-03,Nigiri,30.17,19
2025-03,Extras,43.10,104
2025-03,Teppanyaki,266.38,6
2025-03,Tempuras,116.38,13
2025-03,Mojitos,64.66,3
2025-03,Limonadas,38.79,87
2025-03,Martinis,47.41,1
2025-03,Rollos Naturales,236.21,45
2025-03,Tes Calientes o Frios,107.76,8
2025-03,Extras,43.10,158
2025-03,Kids,128.45,10
2025-03,Pastas,279.31,24
2025-03,Tes Calientes o Frios,107.76,5
2025-03,Sashimi,361.21,2
2025-03,Mojitos,64.66,9
2025-03,Pastas,279.31,22
2025-03,Cocteles,90.52,19
2025-03,Sashimi,326.72,2
2025-03,Cocteles,73.28,5
2025-03,Tazones,197.41,8
2025-03,PokeBowl,203.45,86
2025-04,Refrescos,42.24,23
2025-04,Postres,90.52,4
2025-04,Refrescos,42.24,45
2025-04,Cervezas,137.07,33
2025-04,Tazones,197.41,5
2025-04,Rollos Horneados,203.45,27
2025-04,Teppanyaki,266.38,1
2025-04,Sopas,223.28,3
2025-04,Rollos Capeados,137.07,3
2025-04,Cocteles sin Alcohol,59.48,6
2025-04,Rollos Empanizados,181.90,41
2025-04,Limonadas,38.79,51
2025-04,Tempuras,116.38,5
2025-04,Martinis,47.41,5
2025-04,Vegano,111.21,3
2025-04,Rollos Empanizados,181.90,66
2025-04,Cocteles sin Alcohol,59.48,3
2025-04,Pastas,279.31,11
2025-04,Sashimi,361.21,1
2025-04,Vegano,138.79,4
2025-04,Tazones,197.41,8
2025-04,Rollos Empanizados,181.90,105
2025-04,Entradas,180.17,26
2025-04,Ginebra,42.24,1
2025-04,Tazones,107.76,7
2025-04,Kids,128.45,7
2025-04,Arroz,128.45,46
2025-04,Refrescos,42.24,42
2025-04,Postres,90.52,5
2025-04,Cocteles,90.52,14
2025-04,PokeBowl,203.45,68
2025-04,Postres,112.93,6
2025-04,Extras,43.10,241
2025-04,Tempuras,116.38,7
2025-04,Rollos Naturales,236.21,155
2025-04,Digestivo,99.14,1
2025-04,Limonadas,38.79,142
2025-04,Entradas,180.17,57
2025-04,Mojitos,64.66,3
2025-04,Teppanyaki,231.90,3
2025-04,Rollos Naturales,236.21,68
2025-04,Tes Calientes o Frios,107.76,4
2025-04,Tempuras,116.38,5
2025-04,Rollos Empanizados,181.90,80
2025-04,Entradas,181.90,45
2025-04,Rollos Naturales,236.21,78
2025-04,Pastas,279.31,14
2025-04,Entradas,180.17,63
2025-04,Tazones,180.17,3
2025-04,Teppanyaki,231.90,11
2025-04,Vegano,138.79,4
2025-04,Tempuras,116.38,14
2025-04,Sopas,223.28,4
2025-04,Limonadas,38.79,90
2025-04,Cocteles sin Alcohol,59.48,11
2025-04,Jarras Limonada,107.76,3
2025-04,Digestivo,99.14,3
2025-04,Nigiri,30.17,16
2025-04,Rollos Capeados,171.55,2
2025-04,Extras,43.10,186
2025-04,Kids,81.90,1
2025-04,Cocteles,73.28,4
2025-04,Tes Calientes o Frios,33.62,3
2025-04,Nigiri,30.17,18
2025-04,PokeBowl,203.45,64
2025-04,Sashimi,361.21,1
2025-04,PokeBowl,203.45,42
2025-04,Pastas,223.28,6
2025-04,Ensaladas,128.45,1
2025-04,Arroz,128.45,42
2025-04,Tes Calientes o Frios,107.76,12
2025-04,Rollos Naturales,197.41,118
2025-04,Mojitos,64.66,6
2025-04,Extras,43.10,171
2025-04,Margaritas,73.28,3
2025-04,Digestivo,99.14,1
2025-04,Temakis,107.76,4
2025-04,Rollos Horneados,193.10,55
2025-04,Pastas,279.31,20
2025-04,Tes Calientes o Frios,33.62,13
2025-04,Nigiri,30.17,9
2025-04,Cocteles,73.28,8
2025-04,PokeBowl,203.45,110
2025-04,Cocteles,90.52,18
2025-04,Sopas,206.03,4
2025-04,Ensaladas,128.45,2
2025-04,Extras,43.10,118
2025-04,Cervezas,137.07,36
2025-04,Rollos Horneados,197.41,53
2025-04,Nigiri,38.79,16
2025-04,Cocteles sin Alcohol,59.48,14
2025-04,Cervezas,137.07,23
2025-04,Margaritas,73.28,2
2025-04,Extras,43.10,111
2025-04,Postres,90.52,4
2025-04,Margaritas,73.28,2
2025-04,Sopas,223.28,6
2025-04,PokeBowl,203.45,71
2025-04,Refrescos,33.62,30
2025-04,Rollos Naturales,236.21,56
2025-04,Digestivo,76.72,3
2025-04,Rollos Horneados,197.41,40
2025-04,Kids,90.52,4
2025-04,Cervezas,38.79,11
2025-04,Arroz,128.45,33
2025-04,Kids,128.45,11
2025-04,Sashimi,326.72,2
2025-04,Arroz,128.45,75
2025-04,Sopas,223.28,8
2025-04,Vinos,90.52,1
2025-04,Teppanyaki,332.76,8
2025-04,Arroz,128.45,40
2025-04,Digestivo,99.14,4
2025-04,Rollos Naturales,236.21,145
2025-04,Cocteles,90.52,12
2025-04,Temakis,73.28,2
2025-04,Rollos Horneados,193.10,21
2025-04,Sopas,223.28,10
2025-04,Postres,112.93,8
2025-04,Tes Calientes o Frios,107.76,7
2025-04,Nigiri,38.79,4
2025-04,Tazones,197.41,13
2025-04,Pastas,231.90,7
2025-04,Tes Calientes o Frios,107.76,10
2025-04,Digestivo,99.14,6
2025-04,Kids,81.90,3
2025-04,Cervezas,137.07,61
2025-04,Pastas,223.28,13
2025-04,Tempuras,116.38,4
2025-04,Ginebra,42.24,2
2025-04,Kids,102.59,7
2025-04,Rollos Naturales,236.21,91
2025-04,Tempuras,116.38,11
2025-04,Limonadas,38.79,158
2025-04,Digestivo,99.14,3
2025-04,Tes Calientes o Frios,107.76,11
2025-04,Teppanyaki,332.76,13
2025-04,Sashimi,361.21,1
2025-04,Cocteles,90.52,12
2025-04,Cocteles,73.28,4
2025-04,PokeBowl,203.45,77
2025-04,Teppanyaki,289.66,4
2025-04,Tequila,81.90,2
2025-04,Vinos,90.52,3
2025-04,Rollos Horneados,193.10,35
2025-04,Refrescos,33.62,29
2025-04,Temakis,73.28,3
2025-04,Nigiri,30.17,5
2025-04,Tempuras,116.38,7
2025-04,Cocteles sin Alcohol,59.48,9
2025-04,Mojitos,64.66,3
2025-04,Postres,112.93,14
2025-04,Arroz,128.45,35
2025-04,Nigiri,30.17,7
2025-04,Refrescos,42.24,19
2025-04,Tazones,197.41,13
2025-04,Cervezas,137.07,37
2025-04,Arroz,128.45,37
2025-04,Sopas,90.52,8
2025-04,Kids,81.90,1
2025-04,Cervezas,38.79,50
2025-04,Extras,34.48,128
2025-04,Rollos Empanizados,181.90,30
2025-04,Rollos Capeados,171.55,3
2025-04,Sopas,223.28,7
2025-04,Rollos Capeados,171.55,3
2025-04,Tazones,197.41,3
2025-04,Cocteles sin Alcohol,59.48,2
2025-04,Tempuras,64.66,2
2025-04,Vegano,138.79,4
2025-04,Martinis,47.41,4
2025-04,Martinis,47.41,6
2025-04,Rollos Empanizados,181.90,37
2025-04,Arroz,128.45,60
2025-04,PokeBowl,203.45,49
2025-04,Margaritas,73.28,6
2025-04,Martinis,47.41,4
2025-04,Margaritas,73.28,2
2025-04,Vegano,111.21,1
2025-04,Rollos Empanizados,181.90,56
2025-04,Kids,128.45,12
2025-04,Rollos Capeados,137.07,3
2025-04,Cocteles sin Alcohol,43.10,1
2025-04,Extras,43.10,189
2025-04,Rollos Capeados,171.55,5
2025-04,Entradas,257.76,70
2025-04,Entradas,257.76,38
2025-04,Tes Calientes o Frios,107.76,7
2025-04,Pastas,279.31,16
2025-04,Teppanyaki,171.55,3
2025-04,Cocteles,73.28,5
2025-04,Vegano,111.21,3
2025-04,Postres,112.93,12
2025-04,Refrescos,33.62,18
2025-04,Rollos Naturales,197.41,82
2025-04,Temakis,73.28,6
2025-04,Rollos Empanizados,181.90,79
2025-04,Rollos Capeados,171.55,4
2025-04,Mojitos,64.66,8
2025-04,Temakis,73.28,1
2025-04,Rollos Naturales,236.21,119
2025-04,PokeBowl,203.45,71
2025-04,Cocteles sin Alcohol,59.48,1
2025-04,Tazones,107.76,2
2025-04,Entradas,180.17,29
2025-04,Entradas,180.17,28
2025-04,Rollos Empanizados,181.90,73
2025-04,Pastas,257.76,15
2025-04,Jarras Limonada,107.76,2
2025-04,Refrescos,42.24,50
2025-04,Vegano,138.79,6
2025-04,Sopas,223.28,10
2025-04,Martinis,47.41,1
2025-04,Limonadas,38.79,96
2025-04,Limonadas,38.79,102
2025-04,Cervezas,38.79,14
2025-04,Margaritas,73.28,3
2025-04,Postres,73.28,1
2025-04,Sopas,223.28,3
2025-04,Rollos Horneados,193.10,24
2025-04,Nigiri,30.17,13
2025-04,Tes Calientes o Frios,107.76,5
2025-04,PokeBowl,203.45,55
2025-04,Pastas,231.90,14
2025-04,Postres,112.93,3
2025-04,Rollos Horneados,193.10,33
2025-04,Teppanyaki,231.90,6
2025-04,Tazones,180.17,11
2025-04,Vegano,111.21,3
2025-04,Margaritas,73.28,1
2025-04,Cervezas,38.79,17
2025-04,Margaritas,73.28,2
2025-04,Kids,128.45,3
2025-04,Rollos Empanizados,181.90,72
2025-04,Arroz,128.45,41
2025-04,Sashimi,326.72,1
2025-04,Extras,43.10,139
2025-04,Sopas,47.41,2
2025-04,Limonadas,38.79,148
2025-04,Temakis,73.28,1
2025-04,Vodka,42.24,1
2025-04,Rollos Capeados,171.55,2
2025-04,Mojitos,64.66,1
2025-04,Rollos Capeados,137.07,1
2025-04,Nigiri,56.03,8
2025-04,Digestivo,99.14,2
2025-04,Tes Calientes o Frios,107.76,3
2025-04,Pastas,257.76,13
2025-04,Teppanyaki,231.90,3
2025-04,Refrescos,42.24,25
2025-04,Mojitos,64.66,2
2025-04,Jarras Limonada,107.76,4
2025-04,Vegano,138.79,5
2025-04,Arroz,128.45,41
2025-04,Vinos,90.52,4
2025-04,Entradas,180.17,66
2025-04,Extras,43.10,109
2025-04,Cocteles sin Alcohol,43.10,2
2025-04,PokeBowl,203.45,97
2025-04,Rollos Capeados,171.55,7
2025-04,Cocteles,73.28,16
2025-04,Rollos Naturales,236.21,60
2025-04,Rollos Horneados,197.41,28
2025-04,Tempuras,116.38,12
2025-04,Pastas,279.31,16
2025-04,Vegano,102.59,1
2025-04,Jarras Limonada,107.76,3
2025-04,Mojitos,64.66,3
2025-04,Tes Calientes o Frios,107.76,7
2025-04,Teppanyaki,266.38,6
2025-04,Margaritas,73.28,3
2025-04,Tazones,197.41,13
2025-04,Postres,90.52,2
2025-04,Extras,43.10,252
2025-04,Cocteles sin Alcohol,59.48,10
2025-04,Rollos Capeados,171.55,3
2025-04,Digestivo,99.14,2
2025-04,Tes Calientes o Frios,33.62,14
2025-04,Martinis,47.41,10
2025-04,Kids,90.52,4
2025-04,Sashimi,326.72,2
2025-04,Rollos Empanizados,181.90,41
2025-04,Pastas,223.28,12
2025-04,Extras,43.10,99
2025-04,Cocteles,90.52,18
2025-04,Rollos Empanizados,181.90,59
2025-04,Ginebra,42.24,1
2025-04,Kids,128.45,7
2025-04,Entradas,181.90,86
2025-04,Teppanyaki,231.90,1
2025-04,Rollos Horneados,203.45,67
2025-04,Martinis,47.41,10
2025-04,Limonadas,38.79,78
2025-04,Postres,90.52,7
2025-04,Mojitos,64.66,1
2025-04,Temakis,73.28,3
2025-04,Nigiri,56.03,20
2025-04,Rollos Naturales,236.21,55
2025-04,Tempuras,116.38,8
2025-04,Cocteles,90.52,16
2025-04,Ensaladas,90.52,2
2025-04,Arroz,128.45,24
2025-04,Entradas,180.17,52
2025-04,Limonadas,38.79,92
2025-04,Refrescos,33.62,34
2025-04,Jarras Limonada,107.76,3
2025-04,Jarras Limonada,107.76,4
2025-04,Digestivo,99.14,1
2025-04,Limonadas,38.79,105
2025-04,Tempuras,64.66,1
2025-04,Tes Calientes o Frios,33.62,6
2025-04,Sake,594.83,1
2025-04,Vegano,111.21,2
2025-04,Sopas,223.28,9
2025-04,PokeBowl,203.45,67
2025-04,Entradas,180.17,76
2025-04,Rollos Naturales,236.21,99
2025-04,PokeBowl,203.45,64
2025-04,Cocteles sin Alcohol,59.48,14
2025-04,Cervezas,137.07,34
2025-04,Mojitos,64.66,4
2025-04,Jarras Limonada,107.76,2
2025-04,Mojitos,64.66,1
2025-04,Jarras Limonada,107.76,4
2025-04,Cocteles,90.52,15
2025-04,Entradas,181.90,37
2025-04,Martinis,47.41,4
2025-04,Entradas,180.17,37
2025-04,Entradas,180.17,25
2025-04,Entradas,180.17,37
2025-04,Arroz,128.45,47
2025-04,PokeBowl,203.45,53
2025-04,Vegano,138.79,3
2025-04,Cocteles sin Alcohol,43.10,4
2025-04,Tempuras,116.38,10
2025-04,Refrescos,42.24,33
2025-04,Extras,43.10,181
2025-04,Tes Calientes o Frios,107.76,11
2025-04,Tempuras,116.38,15
2025-04,PokeBowl,162.93,34
2025-04,Cocteles sin Alcohol,59.48,10
2025-04,Ensaladas,128.45,1
2025-04,Vegano,111.21,3
2025-04,Sashimi,326.72,1
2025-04,Pastas,279.31,10
2025-04,Cervezas,137.07,32
2025-04,Sashimi,361.21,1
2025-04,PokeBowl,203.45,95
2025-04,Teppanyaki,231.90,9
2025-04,Tes Calientes o Frios,38.79,11
2025-04,Kids,128.45,11
2025-04,Postres,90.52,6
2025-04,Margaritas,73.28,1
2025-04,Cervezas,38.79,46
2025-04,Extras,43.10,124
2025-04,Cervezas,137.07,44
2025-04,Ginebra,42.24,1
2025-04,Sopas,223.28,6
2025-04,Margaritas,73.28,2
2025-04,Temakis,56.03,1
2025-04,Postres,112.93,7
2025-04,Digestivo,99.14,2
2025-04,Rollos Capeados,171.55,6
2025-04,Rollos Horneados,193.10,42
2025-04,Sopas,223.28,10
2025-04,Extras,43.10,132
2025-04,Temakis,145.69,6
2025-04,Rollos Capeados,171.55,5
2025-04,Cocteles,90.52,18
2025-04,Refrescos,42.24,32
2025-04,Rollos Horneados,197.41,28
2025-04,Extras,43.10,120
2025-04,Postres,112.93,10
2025-04,Kids,128.45,11
2025-04,Kids,128.45,9
2025-04,Tazones,180.17,7
2025-04,Rollos Empanizados,181.90,47
2025-04,Rollos Empanizados,181.90,43
2025-04,Limonadas,38.79,61
2025-04,Martinis,47.41,3
2025-04,Rollos Capeados,137.07,4
2025-04,Margaritas,73.28,1
2025-04,Rollos Empanizados,171.55,50
2025-04,Martinis,47.41,1
2025-04,Temakis,56.03,1
2025-04,Refrescos,33.62,29
2025-04,Limonadas,38.79,65
2025-04,Vinos,73.28,2
2025-04,Refrescos,42.24,39
2025-04,Arroz,128.45,30
2025-04,Teppanyaki,266.38,3
2025-04,Limonadas,38.79,109
2025-04,Cocteles,90.52,12
2025-04,Cocteles,73.28,4
2025-04,Tempuras,116.38,6
2025-04,Tazones,134.48,10
2025-04,Sopas,206.03,10
2025-04,Tempuras,116.38,9
2025-04,Vegano,111.21,2
2025-04,Rollos Naturales,236.21,121
2025-04,Jarras Limonada,107.76,3
2025-04,Pastas,231.90,7
2025-04,Pastas,279.31,16
2025-04,Cervezas,38.79,38
2025-04,Rollos Naturales,236.21,143
2025-04,Vinos,73.28,1
2025-04,Vinos,90.52,5
2025-04,Tes Calientes o Frios,38.79,19
2025-04,Tes Calientes o Frios,107.76,7
2025-04,Rollos Naturales,236.21,182
2025-04,Nigiri,30.17,8
2025-04,Ensaladas,128.45,1
2025-04,Cocteles,73.28,7
2025-04,Rollos Horneados,193.10,56
2025-04,Entradas,181.90,56
2025-04,Pastas,231.90,7
2025-04,Cocteles sin Alcohol,59.48,10
2025-04,Tazones,197.41,2
2025-04,Limonadas,38.79,82
2025-04,Postres,112.93,8
2025-04,Cervezas,38.79,23
2025-04,Nigiri,30.17,9
2025-04,Tazones,180.17,6
2025-04,Nigiri,30.17,5
2025-04,Postres,112.93,4
2025-04,Teppanyaki,266.38,13
2025-04,Margaritas,73.28,2
2025-04,Arroz,128.45,27
2025-04,Temakis,73.28,4
2025-04,Teppanyaki,332.76,6
2025-04,Arroz,128.45,37
2025-04,Tazones,225.00,5
2025-04,Digestivo,99.14,3
2025-04,Margaritas,73.28,5
2025-04,Extras,43.10,184
2025-04,Temakis,73.28,1
2025-04,Rollos Naturales,236.21,78
2025-04,PokeBowl,203.45,52
2025-04,Digestivo,99.14,2
2025-04,Mojitos,64.66,3
2025-04,Nigiri,30.17,4
2025-04,Cocteles,90.52,8
2025-04,PokeBowl,203.45,39
2025-04,Entradas,180.17,49
2025-04,Cervezas,38.79,22
2025-04,Arroz,128.45,42
2025-04,Jarras Limonada,107.76,3
2025-04,Rollos Naturales,236.21,61
2025-04,Teppanyaki,231.90,2
2025-04,Tempuras,116.38,8
2025-04,Tes Calientes o Frios,107.76,12
2025-04,Temakis,73.28,2
2025-04,Vodka,42.24,2
2025-04,Pastas,223.28,3
2025-04,Rollos Naturales,236.21,142
2025-04,Kids,81.90,3
2025-04,Cervezas,137.07,44
2025-04,Cocteles sin Alcohol,43.10,3
2025-04,Nigiri,30.17,5
2025-04,Margaritas,73.28,1
2025-04,Margaritas,73.28,4
2025-04,Kids,128.45,5
2025-04,Extras,43.10,202
2025-04,Arroz,128.45,52
2025-04,Jarras Limonada,107.76,3
2025-04,Refrescos,42.24,16
2025-04,Sopas,223.28,5
2025-04,Rollos Horneados,193.10,56
2025-04,Sashimi,361.21,3
2025-04,Rollos Capeados,137.07,7
2025-04,Jarras Limonada,107.76,1
2025-04,Nigiri,30.17,9
2025-04,Refrescos,42.24,36
2025-04,Otros,172.41,2
2025-04,Rollos Horneados,193.10,31
2025-04,Extras,34.48,65
2025-04,Postres,90.52,11
2025-04,Ensaladas,90.52,1
2025-04,Jarras Limonada,107.76,3
2025-04,Margaritas,73.28,3
2025-04,Nigiri,107.76,42
2025-04,Rollos Horneados,197.41,41
2025-04,Extras,34.48,111
2025-04,PokeBowl,203.45,90
2025-04,Rollos Capeados,137.07,4
2025-04,Arroz,128.45,25
2025-04,Kids,160.34,3
2025-04,Arroz,128.45,26
2025-04,Kids,128.45,5
2025-04,Rollos Empanizados,181.90,34
2025-04,Rollos Capeados,171.55,2
2025-04,Sopas,90.52,6
2025-04,Rollos Horneados,197.41,51
2025-04,Limonadas,38.79,55
2025-04,Tempuras,116.38,6
2025-04,Cervezas,38.79,19
2025-04,Entradas,181.90,36
2025-04,Tazones,134.48,4
2025-04,Postres,112.93,5
2025-04,Vegano,111.21,1
2025-04,Sopas,223.28,7
2025-04,Arroz,128.45,31
2025-04,Refrescos,42.24,23
2025-04,Limonadas,38.79,85
2025-04,Martinis,47.41,8
2025-04,Sopas,223.28,10
2025-04,Cervezas,137.07,34
2025-04,Cocteles sin Alcohol,59.48,4
2025-04,Postres,90.52,6
2025-04,Tempuras,116.38,9
2025-04,Cocteles,90.52,24
2025-04,PokeBowl,203.45,53
2025-04,Tes Calientes o Frios,33.62,10
2025-04,Refrescos,33.62,39
2025-04,Postres,112.93,5
2025-04,Pastas,231.90,13
2025-04,Tempuras,116.38,8
2025-04,Vegano,138.79,12
2025-04,Teppanyaki,231.90,3
2025-04,Jarras Limonada,107.76,3
2025-04,Tazones,197.41,8
2025-04,Refrescos,42.24,21
2025-04,Tazones,197.41,5
2025-04,Mojitos,64.66,9
2025-04,Cocteles,90.52,14
2025-04,Rollos Naturales,197.41,58
2025-04,Cocteles sin Alcohol,59.48,6
2025-04,Rollos Empanizados,181.90,71
2025-04,Limonadas,38.79,41
2025-04,Martinis,42.24,2
2025-04,Entradas,257.76,87
2025-04,Tes Calientes o Frios,107.76,9
2025-04,Pastas,279.31,14
2025-04,Rollos Empanizados,181.90,46
2025-04,Martinis,47.41,1
2025-04,Vegano,111.21,2
2025-04,Cocteles,73.28,5
2025-04,Mojitos,64.66,5
2025-04,Tes Calientes o Frios,33.62,5
2025-04,Martinis,47.41,1
2025-04,Mojitos,64.66,1
2025-04,Pastas,257.76,18
2025-04,Rollos Empanizados,181.90,80
2025-04,Tazones,225.00,9
2025-04,Postres,112.93,10
2025-04,Tazones,225.00,19
2025-04,Refrescos,42.24,50
2025-04,Refrescos,42.24,30
2025-04,Rollos Naturales,236.21,146
2025-04,Rollos Capeados,171.55,4
2025-04,Teppanyaki,231.90,8
2025-04,Limonadas,38.79,80
2025-04,Tempuras,64.66,2
2025-04,Pastas,223.28,7
2025-04,Cervezas,38.79,74
2025-04,Nigiri,30.17,1
2025-04,Sopas,90.52,5
2025-04,Rollos Horneados,197.41,39
2025-04,Cocteles,90.52,6
2025-04,Nigiri,38.79,11
2025-04,Arroz,128.45,32
2025-04,Limonadas,38.79,119
2025-04,Ginebra,42.24,1
2025-04,Sopas,223.28,8
2025-04,Rollos Empanizados,181.90,79
2025-04,Cervezas,38.79,10
2025-04,Martinis,47.41,5
2025-04,Limonadas,38.79,118
2025-04,Tes Calientes o Frios,107.76,14
2025-04,Rollos Capeados,171.55,5
2025-04,Extras,21.55,125
2025-04,Refrescos,42.24,30
2025-04,Postres,90.52,5
2025-04,Vegano,138.79,5
2025-04,PokeBowl,203.45,72
2025-04,Tempuras,116.38,11
2025-04,Tes Calientes o Frios,107.76,10
2025-04,Teppanyaki,332.76,7
2025-04,Tazones,107.76,8
2025-04,Tazones,180.17,4
2025-04,Arroz,106.90,27
2025-04,Mojitos,64.66,4
2025-04,Pastas,231.90,12
2025-04,Nigiri,30.17,10
2025-04,Cocteles sin Alcohol,59.48,19
2025-04,Limonadas,38.79,149
2025-04,Limonadas,38.79,152
2025-04,Tempuras,116.38,9
2025-04,Cocteles,90.52,2
2025-04,Teppanyaki,289.66,10
2025-04,Sopas,47.41,5
2025-04,Mojitos,64.66,1
2025-04,Cocteles sin Alcohol,59.48,7
2025-04,Rollos Naturales,236.21,67
2025-04,Tazones,225.00,6
2025-04,Rollos Empanizados,181.90,34
2025-04,Vegano,111.21,1
2025-04,Rollos Naturales,236.21,110
2025-04,Jarras Limonada,107.76,5
2025-04,Cocteles sin Alcohol,59.48,2
2025-04,Extras,43.10,202
2025-04,Cocteles,73.28,5
2025-04,Nigiri,30.17,31
2025-04,PokeBowl,203.45,54
2025-04,Kids,90.52,1
2025-04,Margaritas,73.28,1
2025-04,Entradas,180.17,36
2025-04,Kids,128.45,8
2025-04,Arroz,128.45,41
2025-04,Entradas,257.76,35
2025-04,Teppanyaki,289.66,5
2025-04,Temakis,73.28,1
2025-04,Margaritas,73.28,1
2025-04,Cocteles sin Alcohol,59.48,7
2025-04,Rollos Horneados,197.41,40
